,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
182,9/6 Stafford Street," 235,000 ", Mar 2018,0," 190,500 ", Mar 2010, ,, 81 ,,0,0,0,Herne Hill
183,40 Douglass Street," 627,500 ", Mar 2018,0," 236,500 ", Nov 2005, ,, 539 ,,3,2,3,Herne Hill
184,Lot 1 136 McCurdy Road," 260,000 ", Mar 2018,0, ,, ,, ,,0,0,0,Herne Hill
185,Lot 1 136 MCurdy Road," 260,000 ", Mar 2018,0, ,, ,, ,,0,0,0,Herne Hill
186,14 Matlock Street," 540,000 ", Mar 2018,0," 220,000 ", Oct 2011, ,, 609  ,  163 ,3,1,2,Herne Hill
187,64 Heytesbury Street," 510,000 ", Mar 2018,0," 287,000 ", Jun 2012, ,, 546  ,  104 ,2,1,1,Herne Hill
188,6/8 Heytesbury Street," 212,500 ", Mar 2018,0," 192,000 ", Jul 2014, ,, 910  ,  51 ,1,1,1,Herne Hill
189,3/11 Bakewell Street," 307,500 ", Mar 2018,0," 143,000 ", Feb 2005, ,, 63  ,  60 ,0,0,0,Herne Hill
190,1/31 Ashbourne Street," 430,000 ", Mar 2018,0," 320,000 ", Jun 2014, ,, 326  ,  94 ,0,0,0,Herne Hill
191,15a Maurice Street," 581,000 ", Mar 2018,0, ,, ,, ,,3,1,1,Herne Hill
192,Lot 216 Alira Way," 260,000 ", Mar 2018,0, ,, ,, ,,0,0,0,Herne Hill
193,16 Maurice Street," 551,500 ", Mar 2018,0, ,, 330 , Dec 2018, 678 ,,3,1,1,Herne Hill
194,18 Panorama Road," 579,000 ", Mar 2018,0," 189,000 ", Apr 2003, ,, 580 ,,3,1,2,Herne Hill
195,9 Dundas Street," 416,000 ", Mar 2018,0, ,, 380 , Aug 2018, 483 ,,3,1,0,Herne Hill
196,1a Ashbourne Street," 635,000 ", Feb 2018,0, ,, ,, ,,3,2,2,Herne Hill
197,17 Bakewell Street," 511,000 ", Feb 2018,0," 89,500 ", Oct 1988, ,, 609 ,,3,1,1,Herne Hill
198,12 Bakewell Street," 510,000 ", Feb 2018,0," 420,000 ", Feb 2016, ,, 701  ,  159 ,2,1,2,Herne Hill
199,2 Panorama Road," 775,000 ", Feb 2018,0," 75,000 ", Aug 1989, ,, 580 ,,0,0,0,Herne Hill
200,3/35-37 Fraser Street," 210,000 ", Feb 2018,0," 55,000 ", Jan 2002, ,, 94 ,,0,0,0,Herne Hill
201,20 Maurice Street," 511,000 ", Feb 2018,0," 315,000 ", Oct 2014, ,, 420 ,,3,1,2,Herne Hill
202,Lot 205 Monier Way," 279,000 ", Feb 2018,0, ,, ,, ,,0,0,0,Herne Hill
203,3/35 Fraser Street," 210,000 ", Feb 2018,0," 55,000 ", Jan 2002, ,, 94 ,,0,0,0,Herne Hill
204,3 Cole Street," 541,000 ", 10 Feb 2018,1," 90,000 ", Feb 2000, ,, 595 ,,3,1,1,Herne Hill
205,6/2-4 Murphy Avenue," 275,000 ", Jan 2018,0," 225,000 ", May 2014, ,, 70 ,,2,1,1,Herne Hill
206,2A Azilemot Avenue," 482,500 ", Jan 2018,0, ,, 420 , Oct 2017, 299 ,,4,2,2,Herne Hill
207,16 McCurdy Road," 545,000 ", Jan 2018,0, ,, ,, 604 ,,3,2,4,Herne Hill
208,1/67 Heytesbury street," 210,000 ", Jan 2018,0, ,, 210 , Jun 2016, 67 ,,0,0,0,Herne Hill
209,6/2-4 Murphy Street," 275,000 ", Jan 2018,0, ,, ,, ,,0,0,0,Herne Hill
210,26 Ashbourne Street," 570,000 ", 23 Dec 2017,1, ,, ,, ,,0,0,0,Herne Hill
211,3/10-12 Norwood Street," 205,000 ", Dec 2017,0," 150,000 ", Feb 2009, ,, 72 ,,0,0,0,Herne Hill
212,3/40 Heytesbury Street," 370,000 ", Dec 2017,0," 327,500 ", Jul 2012, ,, 211  ,  100 ,2,1,1,Herne Hill
213,26-28 Ashbourne Street," 570,000 ", 19 Dec 2017,1," 367,000 ", Feb 2016, ,, 534  ,  125 ,3,1,2,Herne Hill
214,6/29 Knight Avenue," 230,000 ", Dec 2017,0," 200,000 ", Apr 2013, ,, 105 ,,0,0,0,Herne Hill
215,54 Maurice Street," 580,000 ", Dec 2017,0," 142,500 ", May 2001, ,, 677 ,,3,1,3,Herne Hill
216,15 Rix Street," 560,000 ", Dec 2017,0," 230,000 ", Jul 2005, ,, 674 ,,4,2,2,Herne Hill
217,2/6 Itkeston Street," 215,000 ", Dec 2017,0," 170,000 ", Oct 2010, ,, 46 ,,0,0,0,Herne Hill
218,30 Castleton Road," 630,000 ", Dec 2017,0," 385,000 ", Sep 2010, ,, 697  ,  119 ,3,1,3,Herne Hill
219,2/6-8 Stafford Street," 230,000 ", Dec 2017,0," 179,000 ", Mar 2010, ,, 78 ,,0,0,0,Herne Hill
220,2/73 McCurdy Road," 364,000 ", Dec 2017,0," 307,000 ", Oct 2016, ,, 210 ,,0,0,0,Herne Hill
221,2/368 Autumn Street," 260,000 ", Dec 2017,0," 187,500 ", May 2011, ,, 84 ,,0,0,0,Herne Hill
222,117 Minerva Road," 630,000 ", 09 Dec 2017,1, ,, ,, 660 ,,2,1,2,Herne Hill
223,11 Wirksworth Street," 565,000 ", 09 Dec 2017,1," 195,000 ", Dec 2002, ,, 534 ,,4,1,2,Herne Hill
224,21B Maurice Street," 462,000 ", Dec 2017,0, ,, ,, 307 ,,3,2,2,Herne Hill
225,66 McCurdy Road," 430,000 ", Dec 2017,0," 343,000 ", Jul 2014, ,, 383 ,,3,1,2,Herne Hill
226,6/6-8 Stafford Street," 335,000 ", Nov 2017,0," 300,000 ", Feb 2015, ,, 164 ,,0,0,0,Herne Hill
227,2A Staverly Road," 1,200,000 ", 25 Nov 2017,1," 417,500 ", Feb 2003, ,, 84 ,,0,0,0,Herne Hill
228,297B Church Street," 455,000 ", Nov 2017,0, ,, 380 , Jan 2018, 311 ,,3,2,1,Herne Hill
229,1/65 Mccurdy Road," 327,500 ", Nov 2017,0," 205,000 ", Apr 2004, ,, 252  ,  70 ,0,0,0,Herne Hill
230,14 Finchaven Street," 545,000 ", 18 Nov 2017,1, ,, 295 , Nov 2012, 557 ,,3,1,2,Herne Hill
231,8 Mccurdy Road," 440,000 ", 18 Nov 2017,1," 97,390 ", Apr 2000, ,, 616 ,,3,1,2,Herne Hill
232,20 Stafford Street," 620,000 ", 14 Nov 2017,1," 405,000 ", Jul 2012, ,, 684  ,  176 ,4,1,4,Herne Hill
233,10 Harvey Avenue," 492,500 ", 11 Nov 2017,1, ,, ,, 616 ,,3,1,2,Herne Hill
234,55 McCurdy Road," 460,000 ", 11 Nov 2017,1," 277,000 ", Apr 2013, ,, 520  ,  150 ,3,1,2,Herne Hill
235,15 Dundas Street," 430,000 ", Nov 2017,0," 270,000 ", Mar 2015, ,, 483  ,  90 ,2,1,1,Herne Hill
236,380 Autumn Street," 422,500 ", Nov 2017,0, ,, 385 , Jan 2018, 492 ,,4,1,3,Herne Hill
237,2/1 Rix Street," 390,000 ", Nov 2017,0," 255,000 ", Nov 2008, ,, 212  ,  87 ,2,1,1,Herne Hill
238,61 Minerva Road," 501,000 ", 28 Oct 2017,1," 220,000 ", Sep 2005, ,, 502  ,  95 ,2,1,1,Herne Hill
239,65 Minerva Road," 450,000 ", Oct 2017,0," 310,000 ", Oct 2012, ,, 455 ,,3,1,0,Herne Hill
240,12B Knight Avenue," 485,000 ", Oct 2017,0, ,, ,, 390 ,,3,2,1,Herne Hill
241,1/10 Matlock Street," 300,300 ", Oct 2017,0," 231,002 ", Mar 2011, ,, 288  ,  105 ,2,1,1,Herne Hill
242,61 Itkeston Street," 498,000 ", Oct 2017,0, ,, ,, 532 ,,3,1,1,Herne Hill
243,25 Maurice Street," 565,000 ", 23 Oct 2017,1," 51,000 ", Oct 1985, ,, 664  ,  172 ,4,1,1,Herne Hill
244,53 Kedleston Road," 711,000 ", 17 Oct 2017,1," 371,000 ", Oct 2010, ,, 745  ,  190 ,4,2,3,Herne Hill
245,15 Kedleston Road," 490,000 ", Oct 2017,0," 85,000 ", Aug 1995, ,, 528 ,,3,1,1,Herne Hill
246,5 Itkeston Street," 452,000 ", 14 Oct 2017,1, ,, 320 , Nov 2017, 604 ,,3,1,2,Herne Hill
247,3 Glenfine Avenue," 352,500 ", Oct 2017,0, ,, ,, ,,0,0,0,Herne Hill
248,20 Panorama Road," 615,000 ", Oct 2017,0," 130,000 ", Mar 2001, ,, 580 ,,3,1,1,Herne Hill
249,21 Minerva Road," 220,000 ", Sep 2017,0," 60,000 ", Mar 1997, ,, 59  ,  63 ,3,1,4,Herne Hill
250,4/7 Stafford Street," 355,000 ", Sep 2017,0," 293,000 ", May 2015, ,, 125  ,  75 ,0,0,0,Herne Hill
251,39 Finchaven Street," 515,000 ", 23 Sep 2017,1, ,, ,, 685 ,,2,1,1,Herne Hill
252,19 Bakewell Street," 541,108 ", Sep 2017,0, ,, 390 , Nov 2019, 720 ,,3,1,1,Herne Hill
253,2/2 Bakewell Street," 182,500 ", Sep 2017,0," 160,500 ", Jun 2011, ,, 48 ,,1,1,1,Herne Hill
254,4 Matlock Street," 497,500 ", Sep 2017,0," 321,000 ", Feb 2013, ,, 609  ,  133 ,4,2,1,Herne Hill
255,Lot 327 Monier Way," 224,000 ", Sep 2017,0, ,, ,, ,,0,0,0,Herne Hill
256,13 Panorama Road," 610,000 ", 09 Sep 2017,1, ,, 350 , Oct 2017, 609 ,,3,1,2,Herne Hill
257,12 Ingrid Court," 604,000 ", 09 Sep 2017,1," 299,000 ", Aug 2002, ,, 640  ,  230 ,3,2,2,Herne Hill
258,19 Kedleston Road," 558,000 ", Sep 2017,0," 285,650 ", Jun 2012, ,, 592 ,,3,1,1,Herne Hill
259,1/35 Fraser Street," 227,500 ", Sep 2017,0," 190,000 ", Feb 2013, ,, 88 ,,0,0,0,Herne Hill
260,2/10 Bakewell Street," 452,000 ", 02 Sep 2017,1, ,, 435 , Nov 2019, 267 ,,3,2,2,Herne Hill
261,1/10 Bakewell Street," 420,000 ", 02 Sep 2017,1, ,, ,, 322 ,,3,1,1,Herne Hill
262,5/7 Fraser Street," 425,000 ", 02 Sep 2017,1," 345,000 ", Feb 2000, ,, 242  ,  112 ,0,0,0,Herne Hill
263,3 Lean Avenue," 430,000 ", Aug 2017,0," 190,500 ", Jul 2006, ,, 460  ,  93 ,3,1,4,Herne Hill
264,5/7-9 Fraser Street," 425,000 ", 29 Aug 2017,1," 345,000 ", Feb 2012, ,, 242 ,,0,0,0,Herne Hill
265,Lot 230 Zenith Circuit," 239,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Herne Hill
266,15 Wirksworth Street," 540,000 ", 24 Aug 2017,1," 231,000 ", Jan 2004, ,, 539 ,,3,1,1,Herne Hill
267,Lot 229 Zenith Circuit," 239,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Herne Hill
268,4 Muxworthy Avenue," 525,000 ", Aug 2017,0, ,, ,, 526 ,,3,1,1,Herne Hill
269,3 Dundas Street," 400,000 ", 12 Aug 2017,1," 226,000 ", Jan 2010, ,, 464 ,,3,1,1,Herne Hill
270,12 Hilltop Street," 456,000 ", 12 Aug 2017,1," 315,000 ", Nov 2012, ,, 637  ,  106 ,2,1,1,Herne Hill
271,32 Graylea Avenue," 538,000 ", Aug 2017,0, ,, ,, 580 ,,3,1,2,Herne Hill
272,32 Buxton Road," 532,000 ", 22 Jul 2017,1, ,, ,, 607 ,,3,1,2,Herne Hill
273,3 Derby Road," 535,000 ", Jul 2017,0," 102,000 ", Oct 1992, ,, 556 ,,3,2,2,Herne Hill
274,32 Maurice Street," 621,000 ", 15 Jul 2017,1," 310,000 ", Nov 2009, ,, 664 ,,3,2,6,Herne Hill
275,36 Heytesbury Street," 535,000 ", Jul 2017,0," 375,000 ", Apr 2011, ,, 903 ,,4,1,3,Herne Hill
276,40 Itkeston Street," 430,000 ", Jul 2017,0," 230,000 ", Jun 2006, ,, 731 ,,3,0,0,Herne Hill
277,80 Mccurdy Road," 530,000 ", 08 Jul 2017,1," 121,800 ", Mar 1998, ,, 604 ,,3,1,2,Herne Hill
278,111 Minerva Road," 531,000 ", 08 Jul 2017,1," 252,500 ", Jun 2004, ,, 809 ,,2,1,0,Herne Hill
279,34 Mccurdy Road," 490,000 ", Jul 2017,0," 318,000 ", Dec 2014, ,, 604 ,,3,1,2,Herne Hill
280,5/10-12 Norwood Street," 265,000 ", Jul 2017,0," 155,000 ", Jul 2003, ,, 102 ,,0,0,0,Herne Hill
281,1/267 Church Street," 515,000 ", 01 Jul 2017,1," 140,000 ", Dec 2009, ,, 293 ,,3,2,2,Herne Hill
282,92 Heytesbury Street," 447,500 ", 24 Jun 2017,1," 230,000 ", May 2005, ,, 624 ,,3,1,1,Herne Hill
283,9 Staverly Road," 372,000 ", 17 Jun 2017,1," 325,000 ", Apr 2015, ,, 464  ,  121 ,3,1,2,Herne Hill
284,2/327 Church Street," 350,000 ", May 2017,0," 307,000 ", Oct 2009, ,, 237 ,,2,1,1,Herne Hill
285,6 Hilltop Street," 587,500 ", 27 May 2017,1," 219,000 ", Feb 2000, ,, 633 ,,2,1,2,Herne Hill
286,7 Staverly Road," 465,000 ", May 2017,0," 320,000 ", Feb 2010, ,, 785  ,  100 ,3,1,1,Herne Hill
287,402 Autumn Street," 382,750 ", May 2017,0," 292,000 ", Jul 2011, ,, 311  ,  114 ,2,1,1,Herne Hill
288,294a Autumn Street," 600,000 ", May 2017,0," 160,000 ", Sep 2012, ,, 221 ,,0,0,0,Herne Hill
289,2 Oak Street," 310,000 ", May 2017,0," 88,050 ", Jul 1996, ,, 344 ,,3,1,1,Herne Hill
290,3/2 Everett Close," 215,000 ", May 2017,0," 175,000 ", Nov 2009, ,, 49 ,,0,0,0,Herne Hill
291,8/10-12 Norwood Street," 250,000 ", May 2017,0," 192,000 ", Jul 2012, ,, 101 ,,0,0,0,Herne Hill
292,57b Maurice Street," 500,000 ", Apr 2017,0," 80,000 ", Feb 2015, ,, 294 ,,3,2,2,Herne Hill
293,9 Rankin Road," 757,000 ", Apr 2017,0," 220,000 ", Aug 2012, ,, 390 ,,0,0,0,Herne Hill
294,2/8 Heytesbury Street," 215,000 ", Apr 2017,0," 191,000 ", Mar 2015, ,, 908 ,,0,0,0,Herne Hill
295,1/8 Heytesbury Street," 210,000 ", Apr 2017,0," 165,000 ", Sep 2014, ,, 908  ,  51 ,0,0,0,Herne Hill
296,2/11 Bakewell Street," 265,000 ", Apr 2017,0," 62,000 ", Apr 1997, ,, 83 ,,0,0,0,Herne Hill
297,294/B Autumn Street," 510,000 ", 08 Apr 2017,1, ,, ,, 470 ,,3,1,1,Herne Hill
298,294B Autumn Street," 510,000 ", 08 Apr 2017,1, ,, 360 , Oct 2012, 470 ,,3,1,1,Herne Hill
299,33 Itkeston Street," 437,000 ", 08 Apr 2017,1, ,, 370 , Dec 2018, 670 ,,3,1,2,Herne Hill
0,16 Lonsdale Street," 1,180,000 ", Aug 2020,0," 262,500 ", May 2001, 300 , Nov 2009, 487 ,,3,1,2,South Geelong
1,3/42 Park Crescent," 425,000 ", Aug 2020,0," 155,000 ", May 2003, 295 , Apr 2016, 429 ,,0,0,0,South Geelong
2,3/42-44 Park Crescent," 425,000 ", Jul 2020,0, ,, 295 , Apr 2016, ,,2,1,1,South Geelong
3,225 Yarra Street," 610,000 ", Apr 2020,0," 385,000 ", Jul 2013, ,, 262  ,  107 ,3,1,2,South Geelong
4,4/85 Fyans Street," 255,000 ", Mar 2020,0," 190,000 ", Jan 2018, 220 , Oct 2017, 728 ,,0,0,0,South Geelong
5,111 Fyans Street," 679,000 ", 08 Feb 2020,1," 210,000 ", Mar 2005, 290 , May 2015, 650 ,,3,1,2,South Geelong
6,289 Bellerine Street," 696,000 ", 08 Feb 2020,1," 548,500 ", Aug 2016, 435 , Oct 2017, 280 ,,3,2,1,South Geelong
7,32 Verner Street," 688,000 ", 30 Nov 2019,1," 79,000 ", Mar 1996, ,, 483 ,,3,0,0,South Geelong
8,17 Hopkins Street," 565,000 ", Nov 2019,0," 179,000 ", May 1999, ,, 213 ,,2,2,2,South Geelong
9,2a Lonsdale Street," 702,500 ", Sep 2019,0," 664,000 ", Apr 2017, 470 , Apr 2018, 122 ,,3,2,1,South Geelong
10,6 Park Crescent," 530,000 ", 31 Aug 2019,1," 62,000 ", Mar 1988, 400 , Nov 2019, 379 ,,3,1,1,South Geelong
11,14 Foster Street," 742,000 ", Aug 2019,0," 540,000 ", May 2012, ,, 459 ,,2,1,1,South Geelong
12,190 Swanston Street," 710,000 ", 17 Aug 2019,1," 500,000 ", May 2013, 460 , Sep 2019, 307  ,  118 ,3,1,1,South Geelong
13,80 Foster Street," 560,000 ", Jul 2019,0," 395,000 ", May 2010, 395 , Sep 2019, 404  ,  115 ,3,1,2,South Geelong
14,290 Bellerine Street," 618,000 ", Jul 2019,0," 382,500 ", Jul 2012, ,, 459  ,  121 ,3,1,1,South Geelong
15,14 Lonsdale Street," 785,000 ", Jun 2019,0, ,, ,, 486 ,,3,1,3,South Geelong
16,10 Lonsdale Street," 617,500 ", 13 Apr 2019,1," 126,000 ", Aug 1996, ,, 486 ,,3,1,1,South Geelong
17,170 Swanston Street," 575,000 ", 30 Mar 2019,1, ,, 350 , Jul 2019, 446 ,,2,1,1,South Geelong
18,163 Swanston Street," 573,000 ", 30 Mar 2019,1," 295,000 ", Feb 2013, ,, 310  ,  104 ,3,1,1,South Geelong
19,17 Balliang Street," 755,000 ", Mar 2019,0," 450,000 ", Oct 2012, 450 , Oct 2012, 460  ,  150 ,3,2,2,South Geelong
20,8 Lonsdale Street," 1,120,000 ", 23 Feb 2019,1," 185,000 ", Nov 2001, 650 , Dec 2017, 487 ,,4,3,3,South Geelong
21,46 Balliang Street," 760,000 ", Feb 2019,0," 430,000 ", Oct 2008, 190 , Nov 2006, 562  ,  126 ,3,2,0,South Geelong
22,2/87 Fyans Street," 590,000 ", 25 Jan 2019,1," 130,000 ", Jan 2014, ,, 304  ,  119 ,3,2,2,South Geelong
23,2/42 Park Crescent," 400,000 ", Dec 2018,0," 305,000 ", Aug 2012, ,, 429 ,,0,0,0,South Geelong
24,298 Bellerine Street," 650,000 ", Dec 2018,0," 243,000 ", Jul 2003, ,, 508 ,,3,2,2,South Geelong
25,2/42-44 Park Crescent," 400,000 ", Dec 2018,0," 305,000 ", Aug 2012, 310 , Apr 2020, 429 ,,0,0,0,South Geelong
26,50 Balliang Street," 680,000 ", 16 Nov 2018,1," 74,000 ", Feb 2000, ,, 563 ,,4,1,2,South Geelong
27,69 Balliang Street," 980,000 ", Oct 2018,0," 520,000 ", Mar 2013, 250 , Nov 2010, 927  ,  114 ,3,1,1,South Geelong
28,2/80 Balliang Street," 351,500 ", Oct 2018,0," 230,000 ", Sep 2016, 330 , Feb 2020, 326 ,,0,0,0,South Geelong
29,78 Foster Street," 600,000 ", 13 Oct 2018,1," 220,000 ", Aug 2008, ,, 405  ,  84 ,2,2,2,South Geelong
30,14 Verner Street," 612,550 ", Sep 2018,0, ,, ,, 485 ,,3,1,1,South Geelong
31,5/3 Findon Street," 426,000 ", Sep 2018,0," 215,000 ", Apr 2006, ,, 169 ,,0,0,0,South Geelong
32,259-263 Bellerine Street," 3,150,000 ", Aug 2018,0, ,, ,," 5,872 ",,0,0,0,South Geelong
33,40 Verner Street," 830,000 ", Jun 2018,0," 475,000 ", Sep 2007, ,, 485  ,  182 ,3,2,3,South Geelong
34,258 Bellerine Street," 720,000 ", Jun 2018,0," 355,000 ", Jul 2004, ,, 319 ,,3,2,2,South Geelong
35,2/258 Yarra Street," 782,000 ", May 2018,0," 610,000 ", Feb 2000, ,, 220  ,  186 ,3,2,2,South Geelong
36,57 Balliang Street," 690,000 ", 03 Mar 2018,1," 158,000 ", Feb 2000, 350 , Jun 2015, 464 ,,3,1,2,South Geelong
37,276 Bellerine Street," 1,153,000 ", Jan 2018,0," 360,000 ", Sep 2015, ,, 140 ,,2,1,2,South Geelong
38,7 Victory Place," 475,000 ", Dec 2017,0, ,, ,, 265 ,,2,1,1,South Geelong
39,188 Swanston Street," 880,000 ", Dec 2017,0," 230,000 ", Mar 2005, ,, 337 ,,3,2,1,South Geelong
40,29 Fyans Street," 640,000 ", 13 Dec 2017,1," 123,000 ", Jul 1998, ,, 342 ,,3,1,2,South Geelong
41,231 Yarra Street," 1,100,000 ", Dec 2017,0," 525,000 ", Feb 2000, ,, 477 ,,3,2,2,South Geelong
42,5A Lonsdale Street," 720,000 ", Oct 2017,0," 635,000 ", Jul 2015, ,, 259 ,,3,2,2,South Geelong
43,18 Lonsdale Street," 660,000 ", Oct 2017,0," 76,000 ", Mar 1992, ,, 487 ,,3,1,2,South Geelong
44,1/258 Yarra Street," 645,000 ", Sep 2017,0," 570,000 ", Sep 2013, 475 , Feb 2017, 259  ,  134 ,3,2,1,South Geelong
45,142a Fyans Street," 860,000 ", Sep 2017,0," 480,000 ", Feb 2007," 43,000 ", Mar 2015, 422 ,,0,0,0,South Geelong
46,3/85 Fyans Street," 175,000 ", Aug 2017,0," 140,000 ", Jan 2008, 185 , Jun 2017, 729 ,,0,0,0,South Geelong
47,1/35 Fyans Street," 580,000 ", Aug 2017,0," 409,250 ", Nov 2009, ,, 312  ,  140 ,3,1,1,South Geelong
48,4/15 Mundy Street," 361,000 ", Jul 2017,0, ,, 340 , Feb 2019, ,,0,0,0,South Geelong
49,23 Fyans Street," 661,000 ", Jun 2017,0," 71,000 ", Mar 1987, ,, 268 ,,3,0,0,South Geelong
50,85 Bailliang Street," 620,000 ", May 2017,0, ,, ,, ,,0,0,0,South Geelong
51,85 Balliang Street," 620,000 ", 13 May 2017,1," 380,500 ", Feb 2010, ,, 472  ,  112 ,3,1,3,South Geelong
52,14 Hede Street," 800,000 ", May 2017,0," 175,000 ", Apr 2005, ,, 868  ,  682 ,0,0,0,South Geelong
53,82 Foster Street," 597,000 ", 06 May 2017,1," 440,000 ", Feb 2011, 520 , Mar 2019, 405 ,,3,1,2,South Geelong
54,Lot 2 87 Fyans Street," 195,000 ", Apr 2017,0, ,, ,, ,,0,0,0,South Geelong
55,48A Balliang Street," 665,000 ", Apr 2017,0," 415,000 ", Sep 2011, ,, 281 ,,3,3,2,South Geelong
56,20 Park Crescent," 575,000 ", Mar 2017,0," 417,500 ", Dec 2013, 405 , Nov 2019, 515 ,,3,1,2,South Geelong
57,4/2 Foster Street," 342,000 ", Mar 2017,0," 280,400 ", Mar 2013, ,, 114  ,  68 ,0,0,0,South Geelong
58,1 Crown Street," 2,200,000 ", Feb 2017,0," 1,100,000 ", Sep 1997, ,," 11,293  ",  1880 ,0,0,0,South Geelong
59,274 Yarra Street," 290,000 ", 04 Feb 2017,1," 197,000 ", May 2004, ,, 303  ,  85 ,2,1,2,South Geelong
60,272 Yarra Street," 340,000 ", 04 Feb 2017,1," 305,000 ", Nov 2012, ,, 309  ,  80 ,2,1,2,South Geelong
61,26 Park Crescent," 882,500 ", Feb 2017,0," 645,000 ", May 2008, ,, 449 ,,4,2,3,South Geelong
62,9 Findon Street," 392,500 ", Jan 2017,0," 52,000 ", Nov 1997, ,, 252 ,,2,1,1,South Geelong
63,8 Foster Street," 612,000 ", 22 Dec 2016,1," 130,000 ", Aug 1994, ,, 460 ,,4,2,1,South Geelong
64,37 Foster Street," 493,000 ", 17 Dec 2016,1," 120,000 ", Oct 2000, ,, 485 ,,3,1,2,South Geelong
65,5 Hopkins Street," 640,000 ", Dec 2016,0," 465,000 ", Dec 2007, ,, 260 ,,3,2,2,South Geelong
66,4/80 Balliang Street," 271,000 ", Nov 2016,0, ,, 270 , Jan 2016, 123 ,,0,0,0,South Geelong
67,9 Hopkins Street," 445,000 ", Nov 2016,0," 375,000 ", Apr 2012, 365 , Dec 2017, 174  ,  129 ,2,2,2,South Geelong
68,119 Fyans Street," 375,000 ", 05 Nov 2016,1," 290,000 ", 2009, ,, 329  ,  84 ,2,1,1,South Geelong
69,1 Lonsdale Street," 372,000 ", Oct 2016,0," 337,500 ", Mar 2014, 320 , Sep 2017, 207 ,,4,1,1,South Geelong
70,3/80 Balliang Street," 270,000 ", Oct 2016,0, ,, 310 , Nov 2019," 1,026 ",,0,0,0,South Geelong
71,22 Foster Street," 440,000 ", 16 Oct 2016,1, ,, ,, 153  ,  101 ,3,1,0,South Geelong
72,32 Wood Street," 485,000 ", Oct 2016,0," 65,000 ", Oct 1988, ,," 1,951 ",,0,0,0,South Geelong
73,89 Barwon Terrace," 1,100,000 ", Sep 2016,0," 214,000 ", Nov 2001," 70,000 ", Feb 2015," 2,030  ",  850 ,0,0,0,South Geelong
74,407 Yarra Street," 620,500 ", Sep 2016,0," 225,000 ", Apr 2004, ,, 468  ,  151 ,3,2,4,South Geelong
75,24-28 RAPTOR Place," 346,500 ", Sep 2016,0, ,, ,," 1,348 ",,0,0,0,South Geelong
76,10 Birkett Place," 374,000 ", Aug 2016,0," 160,000 ", Dec 2007, ,, 875 ,,0,0,0,South Geelong
77,205 Swanston Street," 403,000 ", Aug 2016,0," 307,500 ", Dec 2010, 200 , Dec 2007, 346  ,  120 ,2,1,2,South Geelong
78,347 Moorabool Street," 616,000 ", Aug 2016,0," 77,500 ", Aug 1987, ,, 446 ,,0,0,0,South Geelong
79,273 Bellerine Street," 598,000 ", Jul 2016,0," 124,000 ", Sep 1998, ,, 464  ,  142 ,4,2,2,South Geelong
80,237 Bellerine Street," 332,000 ", Jun 2016,0, ,, ,, ,,3,1,0,South Geelong
81,1/87 Fyans Street," 495,000 ", Jun 2016,0," 325,000 ", Aug 2012, 540 , Nov 2019, 304  ,  145 ,4,2,1,South Geelong
82,11 Gravel Pits Road," 650,000 ", Jun 2016,0," 425,000 ", May 2003, ,," 20,000 ",,0,0,0,South Geelong
83,11-13 GRAVEL PITS Road," 650,000 ", May 2016,0," 200,000 ", Jul 2003, ,," 4,920 ",,0,0,0,South Geelong
84,70 Foster Street," 590,000 ", 21 May 2016,1," 225,000 ", Sep 2006, ,, 405  ,  120 ,3,1,2,South Geelong
85,2B Lonsdale Street," 400,000 ", 14 May 2016,1, ,, 430 , Oct 2017, 122 ,,3,1,0,South Geelong
86,4 Lonsdale Street," 565,000 ", Apr 2016,0," 275,300 ", Jul 2008, 465 , Apr 2019, 487 ,,3,1,2,South Geelong
87,13 Fyans Street," 495,000 ", Apr 2016,0," 395,000 ", Apr 2015, ,, 69 ,,3,1,1,South Geelong
88,172 Fyans Street," 790,000 ", Apr 2016,0," 68,295 ", Jul 2012, ,," 2,400 ",,0,0,0,South Geelong
89,10-12 RAPTOR Place," 335,500 ", Apr 2016,0, ,, ,," 1,352 ",,3,2,2,South Geelong
90,6/38 Balliang Street," 281,000 ", Mar 2016,0," 240,000 ", Nov 2012, 300 , Nov 2018, 65 ,,0,0,0,South Geelong
91,2/3 Findon Street," 295,000 ", Mar 2016,0," 193,500 ", Nov 2006, 220 , Nov 2009, 146 ,,0,0,0,South Geelong
92,107 Fyans Street," 457,000 ", 09 Mar 2016,1," 255,000 ", Nov 2007, ,, 650  ,  122 ,2,1,3,South Geelong
93,281 Yarra Street," 360,000 ", Mar 2016,0," 220,000 ", Sep 2004, ,, 293 ,,2,1,1,South Geelong
94,361 Moorabool Street," 650,000 ", Mar 2016,0, ,, ,," 1,317 ",,0,0,0,South Geelong
95,72A Foster Street," 525,000 ", Mar 2016,0, ,, ,, 405 ,,3,1,1,South Geelong
96,1/260 Yarra Street," 680,000 ", Feb 2016,0," 620,000 ", Feb 2013, ,, 222  ,  195 ,4,3,1,South Geelong
